Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-357.60342,51.02419,-290.61932,-414.3344,1000.0,-389.18365,66.40825,-308.3628,-507.72064,1000.0,-49.75860595703125,430000,272.60297536849976,,85
-354.3052,22.46485,-334.48694,-385.71857,1000.0,-353.2072,38.7005,-307.719,-403.62946,1000.0,-45.152706146240234,435000,275.6247901916504,,86
-366.28207,29.465359,-330.93738,-403.0692,1000.0,-319.56366,12.945314,-297.7735,-336.99225,1000.0,-40.500370025634766,440000,278.81718254089355,,87
-371.27124,32.892338,-326.8552,-405.4488,1000.0,-376.5633,70.36749,-290.2271,-467.6164,1000.0,-48.040836334228516,445000,281.86432218551636,,88
-333.6608,25.564154,-315.11502,-369.80988,1000.0,-320.65033,93.08637,-170.57277,-450.9603,1000.0,-40.30282974243164,450000,284.89276695251465,,89
-287.17783,27.362167,-248.55385,-308.53253,1000.0,-338.1951,44.993687,-285.81705,-410.07697,1000.0,-42.4213981628418,455000,288.0468921661377,,90
-325.7464,23.64299,-292.67023,-346.52255,1000.0,-344.71875,19.394245,-312.0015,-369.8301,1000.0,-43.02317428588867,460000,291.06029200553894,,91
-298.74988,40.99604,-241.21362,-333.69833,1000.0,-316.7872,30.013788,-273.05106,-348.2275,1000.0,-38.86257553100586,465000,294.1969563961029,,92
-300.71457,23.233835,-275.79034,-331.71863,1000.0,-285.57422,19.716469,-258.9444,-313.81442,1000.0,-35.74427795410156,470000,297.3600056171417,,93
-289.53622,50.228004,-219.13817,-332.94272,1000.0,-258.1101,57.23318,-194.3399,-346.30914,1000.0,-32.67512130737305,475000,300.35207986831665,,94
-239.6202,41.039375,-189.86313,-290.37384,1000.0,-266.4501,35.49989,-209.0311,-314.73523,1000.0,-32.618064880371094,480000,303.61007356643677,,95
-271.34375,26.421497,-242.38904,-306.275,1000.0,-280.37775,30.467735,-235.85864,-317.7891,1000.0,-34.31361770629883,485000,306.6722288131714,,96
-308.29993,73.70392,-250.19044,-412.29376,1000.0,-264.58813,42.281845,-219.15292,-338.06836,1000.0,-32.27762985229492,490000,309.67768120765686,,97
-207.52222,1.9083143,-205.54706,-210.10245,1000.0,-244.92236,57.42244,-185.93887,-352.65002,1000.0,-30.268272399902344,495000,312.86719512939453,,98
-258.35736,27.040562,-223.50401,-289.412,1000.0,-243.6014,34.520496,-209.39651,-303.01633,1000.0,-29.01984977722168,500000,315.9001359939575,,99
