Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
48.857143,27.173668,112.0,13.0,48.857142857142854,68.58904,33.085545,116.0,5.0,68.58904109589041,104.3836441040039,368108,151.34603476524353,,72
43.48,29.86519,101.0,5.0,43.48,52.989475,32.52513,111.0,4.0,52.98947368421052,88.34447479248047,373142,153.34676337242126,,73
75.71429,44.316116,154.0,6.0,75.71428571428571,51.17347,33.259655,118.0,4.0,51.173469387755105,87.6834487915039,378157,155.5439314842224,,74
71.85714,50.592007,153.0,11.0,71.85714285714286,65.88158,37.391937,141.0,9.0,65.88157894736842,104.781005859375,383164,157.5951225757599,,75
205.8,47.435852,298.0,171.0,205.8,119.18604,57.66392,314.0,11.0,119.18604651162791,178.22409057617188,388289,159.7354609966278,,76
158.85715,23.79333,207.0,122.0,158.85714285714286,203.72,73.457756,349.0,43.0,203.72,283.6723327636719,393382,161.8902611732483,,77
113.22222,11.564099,134.0,95.0,113.22222222222223,156.875,39.767094,317.0,53.0,156.875,203.45916748046875,398402,163.91725182533264,,78
92.36364,2.5324342,98.0,88.0,92.36363636363636,115.13636,9.590693,143.0,98.0,115.13636363636364,141.3951416015625,403468,166.13020420074463,,79
94.63636,6.4282436,111.0,86.0,94.63636363636364,98.13725,5.8745704,112.0,85.0,98.13725490196079,121.10456848144531,408473,168.00561094284058,,80
90.833336,7.414325,105.0,80.0,90.83333333333333,92.72222,5.5956883,114.0,81.0,92.72222222222223,115.01530456542969,413480,169.95021390914917,,81
85.5,5.0249376,94.0,78.0,85.5,89.51786,5.2406077,102.0,76.0,89.51785714285714,108.36929321289062,418493,171.86048674583435,,82
80.92308,5.22511,93.0,70.0,80.92307692307692,85.23729,4.2479863,96.0,74.0,85.23728813559322,103.4669418334961,423522,173.73359155654907,,83
77.07692,3.950882,83.0,71.0,77.07692307692308,81.241936,4.5176554,91.0,72.0,81.24193548387096,96.93621826171875,428559,175.71720242500305,,84
78.92308,5.62223,88.0,70.0,78.92307692307692,77.98462,4.294871,88.0,70.0,77.98461538461538,96.67930603027344,433628,177.5779161453247,,85
77.07692,3.771585,83.0,69.0,77.07692307692308,76.09091,3.922458,88.0,69.0,76.0909090909091,92.11597442626953,438650,179.48554134368896,,86
75.35714,3.1533914,81.0,69.0,75.35714285714286,75.850746,3.4994829,86.0,69.0,75.85074626865672,92.77660369873047,443732,181.43302822113037,,87
76.07143,3.7314165,85.0,71.0,76.07142857142857,74.17647,3.316364,81.0,67.0,74.17647058823529,89.99536895751953,448776,183.31697130203247,,88
77.0,4.8516455,85.0,68.0,77.0,75.0597,3.839623,84.0,68.0,75.05970149253731,91.63760375976562,453805,185.26393508911133,,89
82.61539,4.429594,91.0,73.0,82.61538461538461,77.16923,3.7726514,86.0,68.0,77.16923076923077,93.06090545654297,458821,187.1758692264557,,90
88.833336,4.317278,96.0,82.0,88.83333333333333,82.22951,4.0220437,96.0,74.0,82.22950819672131,99.94593811035156,463837,189.08977127075195,,91
98.0,4.9726524,106.0,88.0,98.0,90.08929,4.8154397,103.0,83.0,90.08928571428571,109.22789001464844,468882,191.22654700279236,,92
124.55556,6.0939155,134.0,112.0,124.55555555555556,102.44898,5.4737263,114.0,92.0,102.44897959183673,124.46222686767578,473902,193.23433756828308,,93
127.5,9.617692,147.0,116.0,127.5,118.558136,7.3810015,132.0,102.0,118.55813953488372,144.0870361328125,479000,195.22216963768005,,94
132.875,7.8332224,143.0,122.0,132.875,128.23077,7.597103,145.0,116.0,128.23076923076923,155.58718872070312,484001,197.15819215774536,,95
160.71428,6.6700673,174.0,153.0,160.71428571428572,138.08109,8.700353,159.0,120.0,138.0810810810811,168.55165100097656,489110,199.1336898803711,,96
195.33333,12.8797865,216.0,176.0,195.33333333333334,156.4375,10.8855915,182.0,135.0,156.4375,189.076171875,494116,201.2060625553131,,97
217.4,6.18385,228.0,210.0,217.4,190.25926,14.886217,228.0,162.0,190.25925925925927,229.6334228515625,499253,203.10040187835693,,98
238.6,9.329523,249.0,225.0,238.6,219.52174,17.75894,255.0,191.0,219.52173913043478,265.0528259277344,504302,205.10418558120728,,99
