Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Critic Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
20.524866,33.433224,81.75331,-18.773293,342.8333333333333,40.886,64.38371,106.51126,-46.588203,720.6666666666666,2.488863468170166,690.122021484375,234385,643.9756083488464,,108
41.61745,35.971416,120.003944,-1.4458466,316.7142857142857,79.301414,51.008972,116.59323,7.1778183,722.3333333333334,6.246336936950684,592.8714721679687,236552,649.3820838928223,,109
65.50056,16.06798,91.12484,46.695644,507.4,6.3559246,25.662807,35.3891,-40.618176,199.54545454545453,-2.3636982440948486,1654.1092041015625,238747,654.7606325149536,,110
66.774895,62.303272,116.05368,-21.119907,729.6666666666666,67.145065,50.229813,128.55013,-4.769474,606.25,5.18271541595459,879.2823364257813,241172,660.8993346691132,,111
42.35266,43.482388,128.17746,-25.14607,288.57142857142856,77.19331,56.77425,140.52402,-9.41106,508.4,6.3259196281433105,910.1873168945312,243714,666.5366225242615,,112
26.664352,30.75528,89.533844,-15.742296,287.0,70.42286,51.19447,138.6606,4.479599,567.5,6.170554161071777,591.635009765625,245984,671.5597996711731,,113
18.235388,49.031273,111.61502,-40.98152,346.1666666666667,60.810364,52.21592,139.3482,-4.084297,438.0,6.590780735015869,832.2800537109375,248612,677.189136505127,,114
55.529945,42.509827,128.21956,6.1389923,395.85714285714283,41.50924,47.164074,134.20065,-6.4701796,294.7142857142857,5.22835636138916,1283.761962890625,250675,683.059663772583,,115
78.456024,57.772953,137.02365,6.311981,580.75,41.283047,41.93696,135.51791,0.49965286,300.85714285714283,0.693293035030365,1126.12578125,252781,688.0910246372223,,116
22.961882,28.220602,77.18144,-8.635643,289.42857142857144,125.66415,19.221626,144.88577,106.44252,1000.0,5.121348857879639,650.7422607421875,254781,693.3861863613129,,117
2.2137036,23.296112,53.463978,-17.37749,320.85714285714283,-25.270403,70.21869,65.01207,-160.61244,335.1666666666667,-13.94331169128418,1835.6770751953125,256792,698.1314589977264,,118
116.00009,12.218124,128.21822,103.78197,1000.0,31.299147,54.6519,124.8752,-61.769615,287.2857142857143,-0.5542054176330566,1254.4683349609375,258803,703.5535912513733,,119
76.97319,37.296467,124.844086,33.859035,722.0,102.89531,1.9783821,104.873695,100.91693,1000.0,4.532651424407959,278.48716430664064,260803,710.2262444496155,,120
39.797623,86.97951,154.61905,-70.46707,660.25,118.11731,13.568272,131.68558,104.549034,1000.0,2.922015905380249,514.3215942382812,262803,716.5921125411987,,121
19.671297,52.958374,105.1388,-51.262184,545.0,22.636684,79.82329,114.52472,-78.71501,561.8,-3.0299289226531982,1125.595947265625,265612,723.5002865791321,,122
100.535416,17.524803,118.06022,83.01061,1000.0,69.88082,39.385124,121.671524,26.235138,710.6666666666666,0.820796012878418,510.94896240234374,267744,729.3722043037415,,123
23.020891,53.373604,113.31184,-25.731148,520.5,99.989,24.249844,124.23884,75.73915,1000.0,2.4071953296661377,508.2816955566406,269744,734.8196513652802,,124
87.80748,23.435772,111.24325,64.371704,1000.0,95.880806,11.399414,107.28022,84.48139,1000.0,2.7751667499542236,315.7745300292969,271744,740.577330827713,,125
92.21929,31.186924,124.601906,50.096127,719.0,42.708366,19.078848,61.787212,23.629517,1000.0,-1.54464852809906,246.82991943359374,273744,747.1239099502563,,126
33.42203,72.39896,105.82099,-38.97693,1000.0,40.972626,0.19677353,41.1694,40.775852,1000.0,-1.8012562990188599,253.98206176757813,275744,752.8739387989044,,127
65.94114,40.993996,113.19748,13.228771,788.0,-0.33271027,0.96035004,0.6276398,-1.2930603,1000.0,-5.777712345123291,548.0039672851562,277744,760.6934595108032,,128
107.13739,23.988647,131.12604,83.14874,1000.0,91.30263,0.3258667,91.628494,90.97676,1000.0,1.0165961980819702,378.0143798828125,279744,767.0762312412262,,129
81.59692,31.665354,113.26227,49.93156,1000.0,60.859554,33.99572,108.819214,33.969975,721.6666666666666,3.8094594478607178,456.1083984375,281909,773.5553584098816,,130
119.546036,6.6909027,126.23694,112.85513,1000.0,64.86968,51.54762,122.59383,7.1849213,634.25,1.426190972328186,833.6185913085938,284446,780.2482616901398,,131
67.84678,69.11926,133.64839,-27.654495,712.3333333333334,60.552902,33.413498,103.651276,22.22306,739.6666666666666,2.003884792327881,592.7390014648438,286665,786.806675195694,,132
77.57913,45.62696,132.50879,19.18571,615.5,107.775024,3.1657104,110.940735,104.609314,1000.0,2.6882498264312744,539.5601684570313,288665,793.0225026607513,,133
105.0667,7.6333237,112.70003,97.43338,1000.0,104.399796,6.7395134,111.139305,97.66028,1000.0,3.7311220169067383,293.345703125,290665,798.3482203483582,,134
86.037575,46.256046,130.8671,22.36547,732.0,59.4011,53.812714,150.13315,9.41792,618.0,-0.12835560739040375,539.8430297851562,293137,804.3610179424286,,135
49.149937,43.72767,92.539604,-14.2246275,573.2,70.864395,30.48901,101.3534,40.37538,1000.0,-0.8681330680847168,322.22357177734375,295137,811.9871587753296,,136
96.81338,18.841087,115.654465,77.97229,1000.0,95.27275,3.4046059,98.67736,91.86815,1000.0,1.9819501638412476,537.9297485351562,297137,819.5774250030518,,137
